ID,Accession,UUID,Aliases,Subpool,Experiment,Main_tissue,Multiplexed_tissue,Samples,Donors,Lab,Award,Assay Term,Preferred Assay Title,Protocols,Sequencing Library Types,Summary,Taxa,Notes
/measurement-sets/IGVFDS4965OCLD/,IGVFDS4965OCLD,2cfd65d9-efdc-42b3-9b7a-484716209520,ali-mortazavi:003_67A_illumina,2,003,Cortex/Hippocampus,Heart,/multiplexed-samples/IGVFSM1298ZQQJ/,"/rodent-donors/IGVFDO2831PZHE/,/rodent-donors/IGVFDO5258MBVH/,/rodent-donors/IGVFDO9340WGNV/,/rodent-donors/IGVFDO6141KSSQ/,/rodent-donors/IGVFDO3640WUBU/,/rodent-donors/IGVFDO5085MJSP/,/rodent-donors/IGVFDO9202WGJZ/,/rodent-donors/IGVFDO9890MXGN/,/rodent-donors/IGVFDO5872DFML/,/rodent-donors/IGVFDO4469VYEZ/,/rodent-donors/IGVFDO7957DMLJ/,/rodent-donors/IGVFDO0624KKTV/,/rodent-donors/IGVFDO1452VDIT/,/rodent-donors/IGVFDO0813DZTW/,/rodent-donors/IGVFDO0751WQHI/,/rodent-donors/IGVFDO5183UZGS/,/rodent-donors/IGVFDO0696DMIA/,/rodent-donors/IGVFDO6112GRYR/,/rodent-donors/IGVFDO9510ILZG/,/rodent-donors/IGVFDO9142EUBJ/,/rodent-donors/IGVFDO3603MEIO/,/rodent-donors/IGVFDO7062NBTQ/,/rodent-donors/IGVFDO7255VZBN/,/rodent-donors/IGVFDO5737FRWD/,/rodent-donors/IGVFDO1477BPVO/,/rodent-donors/IGVFDO0681EHNP/,/rodent-donors/IGVFDO3436ZMLY/,/rodent-donors/IGVFDO3534MDFF/,/rodent-donors/IGVFDO4725SNCJ/,/rodent-donors/IGVFDO6607QZPA/,/rodent-donors/IGVFDO0853BCOL/,/rodent-donors/IGVFDO8958JQIY/,/rodent-donors/IGVFDO8904OIIT/,/rodent-donors/IGVFDO2645GUSC/,/rodent-donors/IGVFDO2319OUEC/,/rodent-donors/IGVFDO0026YRCR/,/rodent-donors/IGVFDO5523UFUN/,/rodent-donors/IGVFDO6219LVKW/,/rodent-donors/IGVFDO1643VEDI/,/rodent-donors/IGVFDO4707SGWM/,/rodent-donors/IGVFDO6066JIEJ/,/rodent-donors/IGVFDO0430HQIU/,/rodent-donors/IGVFDO2517TXOT/,/rodent-donors/IGVFDO5177QEWF/,/rodent-donors/IGVFDO7951JDSP/,/rodent-donors/IGVFDO2292YGGE/,/rodent-donors/IGVFDO2106EEWB/,/rodent-donors/IGVFDO7007WBAX/,/rodent-donors/IGVFDO8322VYDU/,/rodent-donors/IGVFDO6614NNPY/,/rodent-donors/IGVFDO9199TPBC/,/rodent-donors/IGVFDO9560CEGZ/,/rodent-donors/IGVFDO5539RLXJ/,/rodent-donors/IGVFDO7254QNQZ/,/rodent-donors/IGVFDO1744FDIX/,/rodent-donors/IGVFDO4788BIQB/,/rodent-donors/IGVFDO8152XDDC/,/rodent-donors/IGVFDO7610XXRR/,/rodent-donors/IGVFDO9374WXKK/,/rodent-donors/IGVFDO3655FKMR/,/rodent-donors/IGVFDO3662UKFW/,/rodent-donors/IGVFDO3207TERA/,/rodent-donors/IGVFDO2301HIUQ/,/rodent-donors/IGVFDO5502NJPS/,/rodent-donors/IGVFDO3762EAWT/",/labs/ali-mortazavi/,/awards/HG012077/,/assay-terms/OBI_0003109/,Parse SPLiT-seq,"https://www.protocols.io/view/evercode-single-index-pcr-5jyl82k9rl2w/v1, https://www.protocols.io/view/evercode-wt-mega-v2-2-1-8epv5xxrng1b/v1, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-dm6gp3zedvzp/v2, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-eq2lyj17rlx9/v1",mRNA enriched,single-nucleus RNA sequencing assay (Parse SPLiT-seq),Mus musculus,
/measurement-sets/IGVFDS9706CAUA/,IGVFDS9706CAUA,ae4851d4-be12-42aa-ba0f-6868d90d5bda,ali-mortazavi:003_67B_illumina,3,003,Cortex/Hippocampus,Heart,/multiplexed-samples/IGVFSM3444OJWO/,"/rodent-donors/IGVFDO2831PZHE/,/rodent-donors/IGVFDO5258MBVH/,/rodent-donors/IGVFDO9340WGNV/,/rodent-donors/IGVFDO6141KSSQ/,/rodent-donors/IGVFDO3640WUBU/,/rodent-donors/IGVFDO5085MJSP/,/rodent-donors/IGVFDO9202WGJZ/,/rodent-donors/IGVFDO9890MXGN/,/rodent-donors/IGVFDO5872DFML/,/rodent-donors/IGVFDO4469VYEZ/,/rodent-donors/IGVFDO7957DMLJ/,/rodent-donors/IGVFDO0624KKTV/,/rodent-donors/IGVFDO1452VDIT/,/rodent-donors/IGVFDO0813DZTW/,/rodent-donors/IGVFDO0751WQHI/,/rodent-donors/IGVFDO5183UZGS/,/rodent-donors/IGVFDO0696DMIA/,/rodent-donors/IGVFDO6112GRYR/,/rodent-donors/IGVFDO9510ILZG/,/rodent-donors/IGVFDO9142EUBJ/,/rodent-donors/IGVFDO3603MEIO/,/rodent-donors/IGVFDO7062NBTQ/,/rodent-donors/IGVFDO7255VZBN/,/rodent-donors/IGVFDO5737FRWD/,/rodent-donors/IGVFDO1477BPVO/,/rodent-donors/IGVFDO0681EHNP/,/rodent-donors/IGVFDO3436ZMLY/,/rodent-donors/IGVFDO3534MDFF/,/rodent-donors/IGVFDO4725SNCJ/,/rodent-donors/IGVFDO6607QZPA/,/rodent-donors/IGVFDO0853BCOL/,/rodent-donors/IGVFDO8958JQIY/,/rodent-donors/IGVFDO8904OIIT/,/rodent-donors/IGVFDO2645GUSC/,/rodent-donors/IGVFDO2319OUEC/,/rodent-donors/IGVFDO0026YRCR/,/rodent-donors/IGVFDO5523UFUN/,/rodent-donors/IGVFDO6219LVKW/,/rodent-donors/IGVFDO1643VEDI/,/rodent-donors/IGVFDO4707SGWM/,/rodent-donors/IGVFDO6066JIEJ/,/rodent-donors/IGVFDO0430HQIU/,/rodent-donors/IGVFDO2517TXOT/,/rodent-donors/IGVFDO5177QEWF/,/rodent-donors/IGVFDO7951JDSP/,/rodent-donors/IGVFDO2292YGGE/,/rodent-donors/IGVFDO2106EEWB/,/rodent-donors/IGVFDO7007WBAX/,/rodent-donors/IGVFDO8322VYDU/,/rodent-donors/IGVFDO6614NNPY/,/rodent-donors/IGVFDO9199TPBC/,/rodent-donors/IGVFDO9560CEGZ/,/rodent-donors/IGVFDO5539RLXJ/,/rodent-donors/IGVFDO7254QNQZ/,/rodent-donors/IGVFDO1744FDIX/,/rodent-donors/IGVFDO4788BIQB/,/rodent-donors/IGVFDO8152XDDC/,/rodent-donors/IGVFDO7610XXRR/,/rodent-donors/IGVFDO9374WXKK/,/rodent-donors/IGVFDO3655FKMR/,/rodent-donors/IGVFDO3662UKFW/,/rodent-donors/IGVFDO3207TERA/,/rodent-donors/IGVFDO2301HIUQ/,/rodent-donors/IGVFDO5502NJPS/,/rodent-donors/IGVFDO3762EAWT/",/labs/ali-mortazavi/,/awards/HG012077/,/assay-terms/OBI_0003109/,Parse SPLiT-seq,"https://www.protocols.io/view/evercode-single-index-pcr-5jyl82k9rl2w/v1, https://www.protocols.io/view/evercode-wt-mega-v2-2-1-8epv5xxrng1b/v1, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-dm6gp3zedvzp/v2, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-eq2lyj17rlx9/v1",mRNA enriched,single-nucleus RNA sequencing assay (Parse SPLiT-seq),Mus musculus,
/measurement-sets/IGVFDS8787HYOO/,IGVFDS8787HYOO,1cbcd7cc-d014-400f-8ec3-be7de0f9ec71,ali-mortazavi:003_67C_illumina,4,003,Cortex/Hippocampus,Heart,/multiplexed-samples/IGVFSM3993FZVR/,"/rodent-donors/IGVFDO2831PZHE/,/rodent-donors/IGVFDO5258MBVH/,/rodent-donors/IGVFDO9340WGNV/,/rodent-donors/IGVFDO6141KSSQ/,/rodent-donors/IGVFDO3640WUBU/,/rodent-donors/IGVFDO5085MJSP/,/rodent-donors/IGVFDO9202WGJZ/,/rodent-donors/IGVFDO9890MXGN/,/rodent-donors/IGVFDO5872DFML/,/rodent-donors/IGVFDO4469VYEZ/,/rodent-donors/IGVFDO7957DMLJ/,/rodent-donors/IGVFDO0624KKTV/,/rodent-donors/IGVFDO1452VDIT/,/rodent-donors/IGVFDO0813DZTW/,/rodent-donors/IGVFDO0751WQHI/,/rodent-donors/IGVFDO5183UZGS/,/rodent-donors/IGVFDO0696DMIA/,/rodent-donors/IGVFDO6112GRYR/,/rodent-donors/IGVFDO9510ILZG/,/rodent-donors/IGVFDO9142EUBJ/,/rodent-donors/IGVFDO3603MEIO/,/rodent-donors/IGVFDO7062NBTQ/,/rodent-donors/IGVFDO7255VZBN/,/rodent-donors/IGVFDO5737FRWD/,/rodent-donors/IGVFDO1477BPVO/,/rodent-donors/IGVFDO0681EHNP/,/rodent-donors/IGVFDO3436ZMLY/,/rodent-donors/IGVFDO3534MDFF/,/rodent-donors/IGVFDO4725SNCJ/,/rodent-donors/IGVFDO6607QZPA/,/rodent-donors/IGVFDO0853BCOL/,/rodent-donors/IGVFDO8958JQIY/,/rodent-donors/IGVFDO8904OIIT/,/rodent-donors/IGVFDO2645GUSC/,/rodent-donors/IGVFDO2319OUEC/,/rodent-donors/IGVFDO0026YRCR/,/rodent-donors/IGVFDO5523UFUN/,/rodent-donors/IGVFDO6219LVKW/,/rodent-donors/IGVFDO1643VEDI/,/rodent-donors/IGVFDO4707SGWM/,/rodent-donors/IGVFDO6066JIEJ/,/rodent-donors/IGVFDO0430HQIU/,/rodent-donors/IGVFDO2517TXOT/,/rodent-donors/IGVFDO5177QEWF/,/rodent-donors/IGVFDO7951JDSP/,/rodent-donors/IGVFDO2292YGGE/,/rodent-donors/IGVFDO2106EEWB/,/rodent-donors/IGVFDO7007WBAX/,/rodent-donors/IGVFDO8322VYDU/,/rodent-donors/IGVFDO6614NNPY/,/rodent-donors/IGVFDO9199TPBC/,/rodent-donors/IGVFDO9560CEGZ/,/rodent-donors/IGVFDO5539RLXJ/,/rodent-donors/IGVFDO7254QNQZ/,/rodent-donors/IGVFDO1744FDIX/,/rodent-donors/IGVFDO4788BIQB/,/rodent-donors/IGVFDO8152XDDC/,/rodent-donors/IGVFDO7610XXRR/,/rodent-donors/IGVFDO9374WXKK/,/rodent-donors/IGVFDO3655FKMR/,/rodent-donors/IGVFDO3662UKFW/,/rodent-donors/IGVFDO3207TERA/,/rodent-donors/IGVFDO2301HIUQ/,/rodent-donors/IGVFDO5502NJPS/,/rodent-donors/IGVFDO3762EAWT/",/labs/ali-mortazavi/,/awards/HG012077/,/assay-terms/OBI_0003109/,Parse SPLiT-seq,"https://www.protocols.io/view/evercode-single-index-pcr-5jyl82k9rl2w/v1, https://www.protocols.io/view/evercode-wt-mega-v2-2-1-8epv5xxrng1b/v1, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-dm6gp3zedvzp/v2, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-eq2lyj17rlx9/v1",mRNA enriched,single-nucleus RNA sequencing assay (Parse SPLiT-seq),Mus musculus,
/measurement-sets/IGVFDS6024VDGR/,IGVFDS6024VDGR,db34a9bb-2f5d-493d-a839-1a8a0bb02fa9,ali-mortazavi:003_67D_illumina,5,003,Cortex/Hippocampus,Heart,/multiplexed-samples/IGVFSM7196RKKS/,"/rodent-donors/IGVFDO2831PZHE/,/rodent-donors/IGVFDO5258MBVH/,/rodent-donors/IGVFDO9340WGNV/,/rodent-donors/IGVFDO6141KSSQ/,/rodent-donors/IGVFDO3640WUBU/,/rodent-donors/IGVFDO5085MJSP/,/rodent-donors/IGVFDO9202WGJZ/,/rodent-donors/IGVFDO9890MXGN/,/rodent-donors/IGVFDO5872DFML/,/rodent-donors/IGVFDO4469VYEZ/,/rodent-donors/IGVFDO7957DMLJ/,/rodent-donors/IGVFDO0624KKTV/,/rodent-donors/IGVFDO1452VDIT/,/rodent-donors/IGVFDO0813DZTW/,/rodent-donors/IGVFDO0751WQHI/,/rodent-donors/IGVFDO5183UZGS/,/rodent-donors/IGVFDO0696DMIA/,/rodent-donors/IGVFDO6112GRYR/,/rodent-donors/IGVFDO9510ILZG/,/rodent-donors/IGVFDO9142EUBJ/,/rodent-donors/IGVFDO3603MEIO/,/rodent-donors/IGVFDO7062NBTQ/,/rodent-donors/IGVFDO7255VZBN/,/rodent-donors/IGVFDO5737FRWD/,/rodent-donors/IGVFDO1477BPVO/,/rodent-donors/IGVFDO0681EHNP/,/rodent-donors/IGVFDO3436ZMLY/,/rodent-donors/IGVFDO3534MDFF/,/rodent-donors/IGVFDO4725SNCJ/,/rodent-donors/IGVFDO6607QZPA/,/rodent-donors/IGVFDO0853BCOL/,/rodent-donors/IGVFDO8958JQIY/,/rodent-donors/IGVFDO8904OIIT/,/rodent-donors/IGVFDO2645GUSC/,/rodent-donors/IGVFDO2319OUEC/,/rodent-donors/IGVFDO0026YRCR/,/rodent-donors/IGVFDO5523UFUN/,/rodent-donors/IGVFDO6219LVKW/,/rodent-donors/IGVFDO1643VEDI/,/rodent-donors/IGVFDO4707SGWM/,/rodent-donors/IGVFDO6066JIEJ/,/rodent-donors/IGVFDO0430HQIU/,/rodent-donors/IGVFDO2517TXOT/,/rodent-donors/IGVFDO5177QEWF/,/rodent-donors/IGVFDO7951JDSP/,/rodent-donors/IGVFDO2292YGGE/,/rodent-donors/IGVFDO2106EEWB/,/rodent-donors/IGVFDO7007WBAX/,/rodent-donors/IGVFDO8322VYDU/,/rodent-donors/IGVFDO6614NNPY/,/rodent-donors/IGVFDO9199TPBC/,/rodent-donors/IGVFDO9560CEGZ/,/rodent-donors/IGVFDO5539RLXJ/,/rodent-donors/IGVFDO7254QNQZ/,/rodent-donors/IGVFDO1744FDIX/,/rodent-donors/IGVFDO4788BIQB/,/rodent-donors/IGVFDO8152XDDC/,/rodent-donors/IGVFDO7610XXRR/,/rodent-donors/IGVFDO9374WXKK/,/rodent-donors/IGVFDO3655FKMR/,/rodent-donors/IGVFDO3662UKFW/,/rodent-donors/IGVFDO3207TERA/,/rodent-donors/IGVFDO2301HIUQ/,/rodent-donors/IGVFDO5502NJPS/,/rodent-donors/IGVFDO3762EAWT/",/labs/ali-mortazavi/,/awards/HG012077/,/assay-terms/OBI_0003109/,Parse SPLiT-seq,"https://www.protocols.io/view/evercode-single-index-pcr-5jyl82k9rl2w/v1, https://www.protocols.io/view/evercode-wt-mega-v2-2-1-8epv5xxrng1b/v1, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-dm6gp3zedvzp/v2, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-eq2lyj17rlx9/v1",mRNA enriched,single-nucleus RNA sequencing assay (Parse SPLiT-seq),Mus musculus,
/measurement-sets/IGVFDS7547GPOE/,IGVFDS7547GPOE,81904b2d-5f19-472b-ae4d-cbd952944480,ali-mortazavi:003_67E_illumina,6,003,Cortex/Hippocampus,Heart,/multiplexed-samples/IGVFSM7188KCJN/,"/rodent-donors/IGVFDO4469VYEZ/,/rodent-donors/IGVFDO6066JIEJ/,/rodent-donors/IGVFDO1477BPVO/,/rodent-donors/IGVFDO2106EEWB/,/rodent-donors/IGVFDO0813DZTW/,/rodent-donors/IGVFDO5183UZGS/,/rodent-donors/IGVFDO2301HIUQ/,/rodent-donors/IGVFDO4707SGWM/,/rodent-donors/IGVFDO2319OUEC/,/rodent-donors/IGVFDO2645GUSC/,/rodent-donors/IGVFDO3534MDFF/,/rodent-donors/IGVFDO2831PZHE/,/rodent-donors/IGVFDO5177QEWF/,/rodent-donors/IGVFDO7957DMLJ/,/rodent-donors/IGVFDO4725SNCJ/,/rodent-donors/IGVFDO7254QNQZ/,/rodent-donors/IGVFDO9142EUBJ/,/rodent-donors/IGVFDO1643VEDI/,/rodent-donors/IGVFDO9340WGNV/,/rodent-donors/IGVFDO9560CEGZ/,/rodent-donors/IGVFDO0681EHNP/,/rodent-donors/IGVFDO7007WBAX/,/rodent-donors/IGVFDO7255VZBN/,/rodent-donors/IGVFDO9374WXKK/,/rodent-donors/IGVFDO8322VYDU/,/rodent-donors/IGVFDO5502NJPS/,/rodent-donors/IGVFDO5085MJSP/,/rodent-donors/IGVFDO4788BIQB/,/rodent-donors/IGVFDO5523UFUN/,/rodent-donors/IGVFDO6607QZPA/,/rodent-donors/IGVFDO7610XXRR/,/rodent-donors/IGVFDO8904OIIT/,/rodent-donors/IGVFDO1744FDIX/,/rodent-donors/IGVFDO3436ZMLY/,/rodent-donors/IGVFDO3655FKMR/,/rodent-donors/IGVFDO9202WGJZ/,/rodent-donors/IGVFDO2292YGGE/,/rodent-donors/IGVFDO9510ILZG/,/rodent-donors/IGVFDO7062NBTQ/,/rodent-donors/IGVFDO3603MEIO/,/rodent-donors/IGVFDO9199TPBC/,/rodent-donors/IGVFDO0751WQHI/,/rodent-donors/IGVFDO6112GRYR/,/rodent-donors/IGVFDO1452VDIT/,/rodent-donors/IGVFDO6141KSSQ/,/rodent-donors/IGVFDO2517TXOT/,/rodent-donors/IGVFDO7951JDSP/,/rodent-donors/IGVFDO8152XDDC/,/rodent-donors/IGVFDO5539RLXJ/,/rodent-donors/IGVFDO0853BCOL/,/rodent-donors/IGVFDO0696DMIA/,/rodent-donors/IGVFDO8958JQIY/,/rodent-donors/IGVFDO0624KKTV/,/rodent-donors/IGVFDO3762EAWT/,/rodent-donors/IGVFDO6219LVKW/,/rodent-donors/IGVFDO0026YRCR/,/rodent-donors/IGVFDO3207TERA/,/rodent-donors/IGVFDO5872DFML/,/rodent-donors/IGVFDO5737FRWD/,/rodent-donors/IGVFDO6614NNPY/,/rodent-donors/IGVFDO9890MXGN/,/rodent-donors/IGVFDO0430HQIU/,/rodent-donors/IGVFDO5258MBVH/,/rodent-donors/IGVFDO3662UKFW/,/rodent-donors/IGVFDO3640WUBU/",/labs/ali-mortazavi/,/awards/HG012077/,/assay-terms/OBI_0003109/,Parse SPLiT-seq,"https://www.protocols.io/view/evercode-single-index-pcr-5jyl82k9rl2w/v1, https://www.protocols.io/view/evercode-wt-mega-v2-2-1-8epv5xxrng1b/v1, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-dm6gp3zedvzp/v2, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-eq2lyj17rlx9/v1",mRNA enriched,single-nucleus RNA sequencing assay (Parse SPLiT-seq),Mus musculus,
/measurement-sets/IGVFDS2690TFKE/,IGVFDS2690TFKE,4faef53d-50b4-4fc1-bfc4-dd34e8e2bce6,ali-mortazavi:003_67F_illumina,7,003,Cortex/Hippocampus,Heart,/multiplexed-samples/IGVFSM4738CNKS/,"/rodent-donors/IGVFDO2831PZHE/,/rodent-donors/IGVFDO5258MBVH/,/rodent-donors/IGVFDO9340WGNV/,/rodent-donors/IGVFDO6141KSSQ/,/rodent-donors/IGVFDO3640WUBU/,/rodent-donors/IGVFDO5085MJSP/,/rodent-donors/IGVFDO9202WGJZ/,/rodent-donors/IGVFDO9890MXGN/,/rodent-donors/IGVFDO5872DFML/,/rodent-donors/IGVFDO4469VYEZ/,/rodent-donors/IGVFDO7957DMLJ/,/rodent-donors/IGVFDO0624KKTV/,/rodent-donors/IGVFDO1452VDIT/,/rodent-donors/IGVFDO0813DZTW/,/rodent-donors/IGVFDO0751WQHI/,/rodent-donors/IGVFDO5183UZGS/,/rodent-donors/IGVFDO0696DMIA/,/rodent-donors/IGVFDO6112GRYR/,/rodent-donors/IGVFDO9510ILZG/,/rodent-donors/IGVFDO9142EUBJ/,/rodent-donors/IGVFDO3603MEIO/,/rodent-donors/IGVFDO7062NBTQ/,/rodent-donors/IGVFDO7255VZBN/,/rodent-donors/IGVFDO5737FRWD/,/rodent-donors/IGVFDO1477BPVO/,/rodent-donors/IGVFDO0681EHNP/,/rodent-donors/IGVFDO3436ZMLY/,/rodent-donors/IGVFDO3534MDFF/,/rodent-donors/IGVFDO4725SNCJ/,/rodent-donors/IGVFDO6607QZPA/,/rodent-donors/IGVFDO0853BCOL/,/rodent-donors/IGVFDO8958JQIY/,/rodent-donors/IGVFDO8904OIIT/,/rodent-donors/IGVFDO2645GUSC/,/rodent-donors/IGVFDO2319OUEC/,/rodent-donors/IGVFDO0026YRCR/,/rodent-donors/IGVFDO5523UFUN/,/rodent-donors/IGVFDO6219LVKW/,/rodent-donors/IGVFDO1643VEDI/,/rodent-donors/IGVFDO4707SGWM/,/rodent-donors/IGVFDO6066JIEJ/,/rodent-donors/IGVFDO0430HQIU/,/rodent-donors/IGVFDO2517TXOT/,/rodent-donors/IGVFDO5177QEWF/,/rodent-donors/IGVFDO7951JDSP/,/rodent-donors/IGVFDO2292YGGE/,/rodent-donors/IGVFDO2106EEWB/,/rodent-donors/IGVFDO7007WBAX/,/rodent-donors/IGVFDO8322VYDU/,/rodent-donors/IGVFDO6614NNPY/,/rodent-donors/IGVFDO9199TPBC/,/rodent-donors/IGVFDO9560CEGZ/,/rodent-donors/IGVFDO5539RLXJ/,/rodent-donors/IGVFDO7254QNQZ/,/rodent-donors/IGVFDO1744FDIX/,/rodent-donors/IGVFDO4788BIQB/,/rodent-donors/IGVFDO8152XDDC/,/rodent-donors/IGVFDO7610XXRR/,/rodent-donors/IGVFDO9374WXKK/,/rodent-donors/IGVFDO3655FKMR/,/rodent-donors/IGVFDO3662UKFW/,/rodent-donors/IGVFDO3207TERA/,/rodent-donors/IGVFDO2301HIUQ/,/rodent-donors/IGVFDO5502NJPS/,/rodent-donors/IGVFDO3762EAWT/",/labs/ali-mortazavi/,/awards/HG012077/,/assay-terms/OBI_0003109/,Parse SPLiT-seq,"https://www.protocols.io/view/evercode-single-index-pcr-5jyl82k9rl2w/v1, https://www.protocols.io/view/evercode-wt-mega-v2-2-1-8epv5xxrng1b/v1, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-dm6gp3zedvzp/v2, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-eq2lyj17rlx9/v1",mRNA enriched,single-nucleus RNA sequencing assay (Parse SPLiT-seq),Mus musculus,
/measurement-sets/IGVFDS9312DVIC/,IGVFDS9312DVIC,f17980f0-7afe-4090-a8c4-93a5726b12fb,ali-mortazavi:003_67G_illumina,8,003,Cortex/Hippocampus,Heart,/multiplexed-samples/IGVFSM4898FQBP/,"/rodent-donors/IGVFDO2831PZHE/,/rodent-donors/IGVFDO5258MBVH/,/rodent-donors/IGVFDO9340WGNV/,/rodent-donors/IGVFDO6141KSSQ/,/rodent-donors/IGVFDO3640WUBU/,/rodent-donors/IGVFDO5085MJSP/,/rodent-donors/IGVFDO9202WGJZ/,/rodent-donors/IGVFDO9890MXGN/,/rodent-donors/IGVFDO5872DFML/,/rodent-donors/IGVFDO4469VYEZ/,/rodent-donors/IGVFDO7957DMLJ/,/rodent-donors/IGVFDO0624KKTV/,/rodent-donors/IGVFDO1452VDIT/,/rodent-donors/IGVFDO0813DZTW/,/rodent-donors/IGVFDO0751WQHI/,/rodent-donors/IGVFDO5183UZGS/,/rodent-donors/IGVFDO0696DMIA/,/rodent-donors/IGVFDO6112GRYR/,/rodent-donors/IGVFDO9510ILZG/,/rodent-donors/IGVFDO9142EUBJ/,/rodent-donors/IGVFDO3603MEIO/,/rodent-donors/IGVFDO7062NBTQ/,/rodent-donors/IGVFDO7255VZBN/,/rodent-donors/IGVFDO5737FRWD/,/rodent-donors/IGVFDO1477BPVO/,/rodent-donors/IGVFDO0681EHNP/,/rodent-donors/IGVFDO3436ZMLY/,/rodent-donors/IGVFDO3534MDFF/,/rodent-donors/IGVFDO4725SNCJ/,/rodent-donors/IGVFDO6607QZPA/,/rodent-donors/IGVFDO0853BCOL/,/rodent-donors/IGVFDO8958JQIY/,/rodent-donors/IGVFDO8904OIIT/,/rodent-donors/IGVFDO2645GUSC/,/rodent-donors/IGVFDO2319OUEC/,/rodent-donors/IGVFDO0026YRCR/,/rodent-donors/IGVFDO5523UFUN/,/rodent-donors/IGVFDO6219LVKW/,/rodent-donors/IGVFDO1643VEDI/,/rodent-donors/IGVFDO4707SGWM/,/rodent-donors/IGVFDO6066JIEJ/,/rodent-donors/IGVFDO0430HQIU/,/rodent-donors/IGVFDO2517TXOT/,/rodent-donors/IGVFDO5177QEWF/,/rodent-donors/IGVFDO7951JDSP/,/rodent-donors/IGVFDO2292YGGE/,/rodent-donors/IGVFDO2106EEWB/,/rodent-donors/IGVFDO7007WBAX/,/rodent-donors/IGVFDO8322VYDU/,/rodent-donors/IGVFDO6614NNPY/,/rodent-donors/IGVFDO9199TPBC/,/rodent-donors/IGVFDO9560CEGZ/,/rodent-donors/IGVFDO5539RLXJ/,/rodent-donors/IGVFDO7254QNQZ/,/rodent-donors/IGVFDO1744FDIX/,/rodent-donors/IGVFDO4788BIQB/,/rodent-donors/IGVFDO8152XDDC/,/rodent-donors/IGVFDO7610XXRR/,/rodent-donors/IGVFDO9374WXKK/,/rodent-donors/IGVFDO3655FKMR/,/rodent-donors/IGVFDO3662UKFW/,/rodent-donors/IGVFDO3207TERA/,/rodent-donors/IGVFDO2301HIUQ/,/rodent-donors/IGVFDO5502NJPS/,/rodent-donors/IGVFDO3762EAWT/",/labs/ali-mortazavi/,/awards/HG012077/,/assay-terms/OBI_0003109/,Parse SPLiT-seq,"https://www.protocols.io/view/evercode-single-index-pcr-5jyl82k9rl2w/v1, https://www.protocols.io/view/evercode-wt-mega-v2-2-1-8epv5xxrng1b/v1, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-dm6gp3zedvzp/v2, https://www.protocols.io/view/protocol-to-isolate-and-fix-nuclei-from-flash-froz-eq2lyj17rlx9/v1",mRNA enriched,single-nucleus RNA sequencing assay (Parse SPLiT-seq),Mus musculus,
